subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-01afa4,A-a09355,12/5/2024,,Enterprise,14,2786,33432,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-f7234f,A-5f7781,8/27/2024,,Pro,85,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-dd1d46,A-72799b,11/18/2023,,Enterprise,20,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-fa0094,A-2bc93d,2/23/2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-bf89e6,A-812c5b,5/19/2024,,Pro,130,6370,76440,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-078c2b,A-354f12,11/8/2024,,Basic,7,133,1596,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-496c1e,A-f19b24,8/20/2024,,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-40dcf4,A-249769,8/5/2024,,Enterprise,56,11144,133728,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4cd678,A-40de06,3/24/2024,,Pro,28,1372,16464,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-f981fe,A-3cc791,6/1/2024,,Enterprise,22,4378,52536,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-5da6e7,A-5a215a,7/29/2024,9/19/2024,Pro,87,4263,51156,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-1a5fa7,A-1f559b,2/27/2024,,Enterprise,26,5174,62088,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-067edc,A-075038,11/30/2023,,Pro,23,0,0,TRUE,TRUE,FALSE,FALSE,monthly,TRUE
S-16ce94,A-c4ea60,9/9/2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f2710b,A-309e54,12/13/2024,,Enterprise,46,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-709f67,A-484819,5/27/2023,,Enterprise,18,3582,42984,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-1bc5a4,A-560d27,7/31/2024,,Enterprise,23,4577,54924,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-4d5623,A-d40bf7,11/9/2024,,Enterprise,59,11741,140892,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-91b63c,A-f17767,12/7/2023,,Enterprise,39,7761,93132,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f5bef8,A-993085,9/22/2023,,Enterprise,40,7960,95520,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-e6c900,A-cd458b,9/18/2024,,Pro,10,490,5880,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3c9115,A-9badbd,7/1/2024,,Enterprise,30,5970,71640,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-79af01,A-4ae22a,7/24/2024,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9fa738,A-977ca0,2/2/2024,,Basic,10,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-786ead,A-88c6ca,12/2/2024,,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9b5be4,A-ffdfd5,10/23/2024,,Enterprise,4,796,9552,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-3a4336,A-c1dfe1,7/7/2024,,Enterprise,26,5174,62088,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-9a410c,A-d535f6,12/11/2024,,Pro,46,2254,27048,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-cd3f49,A-b2225d,5/22/2024,,Enterprise,47,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-896293,A-337bc1,9/12/2024,,Basic,30,0,0,TRUE,TRUE,FALSE,FALSE,monthly,TRUE
S-643ccd,A-45ce7a,9/30/2024,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-34f8ad,A-484819,5/22/2024,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d85c2f,A-e6afc1,8/15/2024,,Pro,85,4165,49980,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-826d19,A-5790f4,12/26/2024,12/29/2024,Enterprise,8,1592,19104,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-323f3e,A-b48f73,12/27/2024,,Pro,80,3920,47040,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-202695,A-d535f6,9/23/2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-905752,A-bcf664,8/29/2024,,Basic,30,570,6840,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e53224,A-d82ef9,8/25/2024,,Pro,26,0,0,TRUE,FALSE,TRUE,FALSE,annual,TRUE
S-040422,A-463db0,12/28/2024,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-aef80b,A-ccabf0,1/5/2024,,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-dda23d,A-1b707d,11/14/2023,,Pro,7,343,4116,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-d29830,A-684255,7/1/2024,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fc86d6,A-038089,6/27/2024,,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-7179fd,A-bcf664,6/16/2023,,Basic,59,1121,13452,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-01daf5,A-9affe6,11/14/2024,,Pro,23,1127,13524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-916876,A-5ed98d,9/8/2024,,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4eef1a,A-3a7284,12/18/2024,,Basic,31,589,7068,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-166024,A-443b7c,10/20/2024,,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-3ee288,A-05d3b3,10/1/2024,,Enterprise,19,3781,45372,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4da04b,A-54ecc2,9/16/2024,,Pro,7,343,4116,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-2d494e,A-922109,12/1/2024,,Basic,5,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-a80511,A-993085,9/14/2024,,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-bc4da7,A-02cd81,9/10/2024,,Basic,44,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-149409,A-0cc442,9/15/2024,10/28/2024,Pro,45,0,0,TRUE,TRUE,TRUE,TRUE,monthly,TRUE
S-5488ba,A-d3c88e,12/13/2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d5ce9f,A-acb7f7,2/20/2024,,Basic,39,741,8892,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-680dbe,A-b07b56,12/18/2024,,Enterprise,25,4975,59700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-129a62,A-8bde0c,12/15/2024,,Basic,34,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-b821f4,A-adc1f3,12/21/2024,,Enterprise,5,995,11940,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b5d3cc,A-d3c88e,12/29/2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-115510,A-3b37d9,5/28/2024,,Enterprise,23,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-244df8,A-94d3da,10/28/2024,,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-688851,A-50f3f7,4/5/2024,,Basic,51,969,11628,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-36aedb,A-2bc93d,9/10/2024,,Enterprise,14,2786,33432,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-642365,A-bd4513,12/13/2024,,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4d47e3,A-7f4db3,3/28/2023,6/17/2024,Pro,4,196,2352,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-69b3ac,A-de58ca,5/7/2023,,Enterprise,80,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-650c13,A-692f18,8/6/2024,,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-380617,A-b2225d,12/10/2024,,Basic,47,893,10716,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-a1874c,A-9174e0,12/9/2024,,Pro,37,1813,21756,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-26dbbf,A-432483,12/17/2023,,Pro,19,931,11172,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-467918,A-396e5f,12/19/2024,,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-5a4fb5,A-462d45,2/13/2024,,Pro,13,637,7644,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-023f5f,A-b2225d,8/18/2024,,Basic,47,893,10716,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4793bb,A-0f7d77,12/8/2024,,Pro,3,147,1764,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-0da8be,A-cc8c8f,7/16/2024,9/5/2024,Basic,23,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-6d6ab6,A-54d94a,12/21/2024,,Basic,27,513,6156,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c033fa,A-151c9a,6/26/2024,,Pro,52,2548,30576,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-330989,A-671f31,11/27/2024,,Pro,59,2891,34692,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2632a2,A-5a3eb9,3/15/2024,,Basic,18,342,4104,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-e195f5,A-956988,12/26/2024,,Enterprise,12,2388,28656,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-132103,A-a2485e,8/8/2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-53361d,A-1ac5e0,12/30/2024,,Enterprise,33,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-0c42bc,A-712426,12/16/2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b2cfac,A-7f8241,12/24/2024,,Enterprise,34,6766,81192,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-fe2139,A-0f6450,12/28/2024,,Pro,28,1372,16464,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0386c2,A-0f6450,12/28/2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3fb8f4,A-118f1c,12/28/2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-022a1e,A-c42f1f,7/28/2024,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-a7a7c7,A-2ebb4b,11/2/2023,,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-89d586,A-970c97,11/2/2024,,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fdc127,A-7641d3,3/11/2024,,Pro,76,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-5fb9ab,A-7f6b86,10/27/2024,,Enterprise,45,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-e36ccb,A-30b4ca,6/30/2024,,Enterprise,86,17114,205368,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-88bc66,A-544d0a,5/24/2024,,Pro,43,2107,25284,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-6aa72f,A-58b9ff,7/5/2024,,Enterprise,3,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-029065,A-4c56c9,7/28/2024,,Basic,11,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-7070de,A-bcbe98,10/24/2024,,Enterprise,46,9154,109848,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-76b06c,A-54d94a,8/6/2024,,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a102aa,A-ccc747,6/24/2024,,Pro,37,1813,21756,FALSE,TRUE,FALSE,FALSE,monthly,FALSE
S-79c82e,A-40906c,9/11/2024,,Basic,92,1748,20976,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-af4059,A-acb7f7,1/7/2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-22eb3c,A-0a282f,12/20/2024,,Basic,60,1140,13680,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4e0220,A-fa2041,10/18/2024,,Enterprise,15,2985,35820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0ecec7,A-756192,7/17/2024,,Enterprise,19,3781,45372,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1b8454,A-d4e0d4,10/27/2024,,Enterprise,117,23283,279396,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ad8055,A-bc87bc,11/7/2024,,Enterprise,3,597,7164,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f762a3,A-158f4e,3/22/2024,,Enterprise,61,12139,145668,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d29575,A-0cc442,9/1/2024,,Enterprise,45,8955,107460,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0756ce,A-9badbd,10/15/2024,,Pro,77,3773,45276,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f6bb38,A-b2af2e,8/26/2024,,Basic,11,209,2508,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-5685bf,A-524364,12/31/2024,,Enterprise,108,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-7c727c,A-adc1f3,8/28/2024,,Enterprise,8,1592,19104,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-1c643d,A-5a92e7,12/11/2024,,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7c633c,A-dbc825,7/10/2024,,Basic,19,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-5de583,A-dbc825,11/12/2024,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-80af53,A-fd7ad3,12/23/2024,12/29/2024,Enterprise,12,2388,28656,FALSE,TRUE,FALSE,TRUE,monthly,TRUE
S-9210e7,A-dec005,3/3/2024,,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f9bd62,A-66224b,12/27/2024,,Basic,92,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-d7c21d,A-8145a0,12/17/2024,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0b73bd,A-118d55,11/24/2024,,Enterprise,16,3184,38208,FALSE,FALSE,TRUE,FALSE,monthly,FALSE
S-9a8a30,A-4a267b,9/15/2024,12/24/2024,Enterprise,25,4975,59700,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-50e9f3,A-adc1f3,8/10/2024,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f5f01f,A-b179bf,12/24/2024,,Basic,43,817,9804,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0ec1d3,A-86fc1d,8/8/2024,,Pro,56,2744,32928,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b784a1,A-59f724,5/29/2024,,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-01ae7f,A-b179bf,12/25/2024,,Pro,43,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-1fabe5,A-0baac2,12/10/2024,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2b8a8b,A-9f2731,11/8/2024,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c455ec,A-856b1e,11/2/2023,,Pro,19,931,11172,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f4d491,A-9779ad,5/9/2024,,Enterprise,40,7960,95520,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-30bb47,A-c16cf7,11/13/2024,,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-9dbe8c,A-d3c88e,10/27/2024,,Basic,16,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-679c73,A-271f46,1/12/2024,,Pro,38,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-d9f26e,A-b7724f,12/27/2024,,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e6c842,A-8b0451,11/10/2024,,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b53850,A-cd458b,8/18/2024,9/14/2024,Basic,29,551,6612,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-0aba5b,A-180abf,12/16/2024,,Pro,64,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-99271f,A-d62e02,11/13/2024,,Enterprise,27,5373,64476,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-b8a352,A-5f7781,9/7/2024,,Enterprise,22,4378,52536,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-be509c,A-49b828,8/10/2023,,Enterprise,6,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-07c2c2,A-f1f639,7/3/2023,,Basic,5,95,1140,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0e057d,A-cc98bc,6/27/2023,,Pro,57,2793,33516,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-606d6d,A-054577,12/1/2024,,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2ae21d,A-0f6450,12/28/2024,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e60f46,A-eb7fac,3/30/2024,,Enterprise,7,1393,16716,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-87e8d3,A-8145a0,8/7/2023,,Enterprise,4,796,9552,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b409d1,A-e98302,1/21/2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fb6734,A-bd4513,11/12/2024,,Enterprise,50,9950,119400,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8a46fe,A-7d514c,12/5/2024,,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ee3fa2,A-977ca0,3/19/2024,,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8bf576,A-cbbe12,12/16/2024,,Enterprise,40,7960,95520,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9fa080,A-c1e51e,12/24/2024,,Enterprise,29,5771,69252,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-30e0c1,A-977ca0,8/2/2024,,Pro,35,1715,20580,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9eb13e,A-4c38bc,4/30/2024,,Basic,36,684,8208,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d1b062,A-a6d261,3/7/2024,,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9ffb31,A-a8d89d,8/24/2024,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9e2819,A-e43bf7,7/28/2024,,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f9b1d0,A-65a46c,3/7/2024,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7f28f3,A-396e5f,10/18/2024,,Pro,10,490,5880,FALSE,TRUE,TRUE,FALSE,annual,TRUE
S-c1164e,A-4ef964,9/6/2024,,Pro,70,3430,41160,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-a9fb74,A-c45b23,8/4/2024,,Pro,5,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-3e5a20,A-eafc6e,7/17/2024,,Basic,76,1444,17328,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-78da0b,A-b20d99,1/26/2024,,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e9bcb2,A-eb2fdc,5/15/2024,,Basic,43,817,9804,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4d30ba,A-600734,2/25/2024,,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-654529,A-8b25f2,10/17/2024,,Enterprise,6,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-342708,A-ffc04f,11/30/2024,12/21/2024,Pro,41,2009,24108,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-c067fc,A-249769,7/18/2024,,Basic,5,95,1140,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e31e0c,A-977ca0,4/4/2023,,Pro,92,4508,54096,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cd79c0,A-ccabf0,11/7/2023,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b69d76,A-b54c01,10/28/2024,,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-612bfb,A-180abf,4/16/2024,,Enterprise,64,12736,152832,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-51673a,A-5a92e7,12/17/2024,,Pro,9,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-0f9910,A-af0cd2,7/10/2023,7/15/2024,Basic,19,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-d4a76b,A-a45270,9/23/2024,,Basic,29,551,6612,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-2abffe,A-a8b49c,3/2/2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-938952,A-df1e44,12/18/2024,,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4f5eb2,A-781cc0,9/7/2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-7f92bd,A-4f18f0,6/4/2024,8/10/2024,Basic,24,456,5472,FALSE,FALSE,TRUE,TRUE,monthly,TRUE
S-ad45ea,A-c1e51e,12/11/2024,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f78a1a,A-fd7ad3,11/2/2024,,Basic,3,57,684,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3ad221,A-6f50ae,11/11/2023,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-8b3331,A-53f4e3,11/28/2024,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e4ce2c,A-5ed98d,8/14/2024,,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8b0498,A-180abf,2/19/2024,,Pro,64,3136,37632,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-2971ae,A-9c18c4,10/13/2024,,Enterprise,11,2189,26268,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-447189,A-378b99,9/19/2024,,Basic,68,1292,15504,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-474001,A-adc1f3,12/19/2024,,Pro,2,98,1176,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-4c7591,A-17939a,12/30/2024,,Pro,28,1372,16464,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-477a57,A-ccabf0,11/29/2023,,Enterprise,59,11741,140892,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a60299,A-716841,9/20/2024,,Pro,45,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-f8bff8,A-71615e,7/20/2024,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8f181e,A-5790f4,12/24/2024,,Enterprise,18,3582,42984,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0ec903,A-039727,12/18/2024,,Basic,25,475,5700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-591a64,A-c7e58b,8/30/2023,,Basic,3,57,684,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3af70e,A-3b37d9,11/17/2024,,Enterprise,23,4577,54924,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d44088,A-0651a4,12/21/2024,12/23/2024,Pro,16,0,0,TRUE,FALSE,FALSE,TRUE,annual,TRUE
S-fb95f2,A-d4ac0e,10/28/2024,,Enterprise,25,4975,59700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d07886,A-0dbdc6,7/2/2024,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-977d49,A-a865bd,4/11/2024,,Enterprise,38,7562,90744,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-270e94,A-22f2df,12/21/2024,,Basic,6,114,1368,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-b8ee76,A-7f4db3,10/31/2023,,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-c3472f,A-038089,7/23/2024,,Pro,36,1764,21168,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-46dfac,A-6dee43,10/16/2024,,Pro,17,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-eb8b81,A-1f7acb,10/31/2023,,Basic,64,1216,14592,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7ea264,A-10b8f2,4/10/2024,,Enterprise,47,9353,112236,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-209456,A-95b24a,7/18/2023,,Pro,38,1862,22344,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c63e51,A-cab532,7/7/2024,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-40d87e,A-f03140,5/28/2024,,Pro,28,1372,16464,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2ee7ec,A-c16101,10/24/2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2c11c6,A-76fa4d,12/8/2024,12/28/2024,Pro,69,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-d232ad,A-1619f8,6/10/2024,,Pro,29,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-3a28cc,A-80eeb6,2/16/2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-775dd1,A-378b99,9/10/2024,,Pro,19,931,11172,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4c2f78,A-533452,11/24/2024,,Pro,51,2499,29988,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-91cd9b,A-cdf020,1/31/2024,7/3/2024,Pro,45,2205,26460,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-e0a4c5,A-fabe19,12/26/2024,,Enterprise,1,0,0,TRUE,TRUE,FALSE,FALSE,monthly,FALSE
S-76c065,A-716841,11/14/2024,,Enterprise,45,8955,107460,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3cae3d,A-ce550d,12/4/2024,,Pro,35,1715,20580,FALSE,FALSE,FALSE,FALSE,annual,FALSE
